emp_no,first_name,last_name,title,from_date,salary
433251,Yuriy,Fiutem,Senior Staff,2001-11-16,50291
239332,Nimmagadda,Bael,Senior Staff,1994-01-29,79509
239338,Nitsan,Polupanov,Senior Staff,1997-03-26,71983
239341,Shigehiro,Gecsei,Senior Staff,1985-07-07,63056
239350,Marlo,Peltason,Senior Staff,1995-01-20,88001
239362,Susumu,Lorin,Senior Staff,1996-04-28,71392
239365,Hsiangchu,Bratten,Senior Staff,1987-03-14,76744
239377,Geraldo,McFarlan,Senior Staff,1991-06-12,76568
433252,Hitomi,Lorie,Senior Staff,1999-12-11,40000
239393,Sanjay,Demian,Senior Staff,1995-02-23,40000
36445,Sudharsan,Ellozy,Senior Staff,1988-05-09,92608
239414,Sverrir,Renear,Senior Staff,1997-09-29,98361
239423,Hongzue,Gyimothy,Senior Staff,1996-07-13,66899
20751,Nitsan,Zyda,Senior Staff,1997-09-28,49983
239462,Masadi,Iisaka,Senior Staff,1998-08-16,40475
36428,Izaskun,Verhaegen,Senior Staff,1994-08-05,40000
239653,Elrique,Emmart,Senior Staff,1995-11-20,53138
239671,Koldo,Ranum,Senior Staff,1987-04-07,63547
36412,Abdulah,Senzako,Senior Staff,1994-06-20,61626
433488,Wayne,Antonisse,Senior Staff,1993-10-07,67143
239718,Shaunak,Docker,Senior Staff,1992-10-02,79853
433509,Dzung,Demian,Senior Staff,1995-08-01,71106
239721,Ramzi,Crouzet,Senior Staff,1997-12-01,40000
239724,Ramachenga,Eugenio,Senior Staff,1993-06-18,55859
239729,Lijie,Rousseau,Senior Staff,1995-01-21,84211
239735,Marit,Bhattacharjee,Senior Staff,1999-07-01,40000
239738,Arfst,Suessmith,Senior Staff,1999-12-28,40000
239745,Giao,Aingworth,Senior Staff,2000-01-30,40000
36410,Navin,Steenbeek,Senior Staff,1992-07-15,50895
488887,Szabolcs,Iwayama,Senior Staff,1996-02-04,40000
239782,Indrajit,Shackel,Senior Staff,1990-11-12,66165
239798,Uzi,Trystram,Senior Staff,1991-10-18,89892
239802,Elvis,Isard,Senior Staff,1994-11-11,48731
239806,Byong,Kadhim,Senior Staff,1991-02-09,89284
433520,Armond,Cairo,Senior Staff,1993-04-15,54811
239831,Miyeon,Diderrich,Senior Staff,1993-07-24,63703
239832,Akhilish,Kakkar,Senior Staff,1990-10-18,61302
240407,Jaewoo,Gilg,Senior Staff,1988-09-14,43917
240414,Aran,Maquelin,Senior Staff,1994-11-15,40000
240441,Luise,Prampolini,Senior Staff,2002-01-01,62999
240499,Mitchel,Encarnacion,Senior Staff,1997-10-11,48189
240559,Yinlin,Bhattacharjee,Senior Staff,1990-02-26,74315
36311,Jahangir,Burnard,Senior Staff,2000-04-24,78715
20545,Woody,Chaudhury,Senior Staff,1993-06-16,73867
498478,Kwee,Feldmann,Senior Staff,1997-08-11,56688
472186,Dung,Janetzko,Senior Staff,1992-03-21,83339
20534,Rosita,Kalloufi,Senior Staff,1999-03-09,47183
240798,Arvin,Munawer,Senior Staff,1985-08-02,47341
240814,Filipp,Vieri,Senior Staff,1995-11-28,87448
240826,Weidon,Paludetto,Senior Staff,1998-08-07,87407
36080,Sachar,Grabner,Senior Staff,1993-10-01,40000
472192,Padma,Wrigley,Senior Staff,1991-09-09,40000
240869,Kirk,Hasham,Senior Staff,1993-04-01,82152
240892,Charlene,Wiegley,Senior Staff,1990-07-22,60823
240928,Shahaf,Unni,Senior Staff,1986-02-08,67852
241145,Kwee,Sundgren,Senior Staff,1995-10-05,55895
472203,Deborah,Brendel,Senior Staff,1985-03-15,55586
488928,Adel,Bazelow,Senior Staff,1995-01-26,58425
241182,Toshimi,Peral,Senior Staff,1992-07-14,45799
488940,Zhongwei,Beutelspacher,Senior Staff,1994-06-06,57929
241216,Sreenivas,Conta,Senior Staff,1986-10-10,40000
472223,Hidde,Birke,Senior Staff,1994-03-02,40000
472234,Kensyu,Lunt,Senior Staff,1991-07-10,40000
488941,Wayne,Zeidenstein,Senior Staff,2002-07-09,46812
241303,Jamaludin,Bratsberg,Senior Staff,1985-11-18,77199
433900,Salvador,Varley,Senior Staff,1999-08-05,91770
36073,Shirish,Gire,Senior Staff,1992-10-10,77598
472255,Marlo,Krohn,Senior Staff,1998-10-21,55996
472268,Satoru,Lemarechal,Senior Staff,1996-04-20,71138
433928,Shiv,Szmurlo,Senior Staff,1992-10-05,58080
241553,Nathan,Gurbaxani,Senior Staff,1996-05-15,76559
241570,Tiina,Erde,Senior Staff,1999-08-26,53907
241577,Gao,Wendorf,Senior Staff,2000-06-14,66968
433938,Venkatesan,Azadmanesh,Senior Staff,1993-10-17,63989
241589,Rutger,Silva,Senior Staff,1994-03-22,42143
241595,Oddvar,Muhling,Senior Staff,2001-11-06,47382
20528,Dines,Bednarek,Senior Staff,1994-06-04,54377
241623,Fumitaka,Knightly,Senior Staff,1990-10-09,84031
472303,Kiam,Schmiedel,Senior Staff,1998-10-08,40000
241632,Sadun,Merel,Senior Staff,1992-10-29,40000
36055,Changho,Rubsam,Senior Staff,1994-06-04,72106
433955,Niteen,Daescu,Senior Staff,2001-12-02,70623
472309,Arunas,Chimia,Senior Staff,1996-06-28,67685
36043,Fai,Rubsam,Senior Staff,2002-03-18,90719
241672,Augustine,Schlegelmilch,Senior Staff,1987-11-20,60521
241880,Moty,Erev,Senior Staff,2002-07-04,66915
36032,Mikhail,Luck,Senior Staff,1994-12-25,63299
241926,Matk,Debuse,Senior Staff,1995-01-30,97901
472310,Sashi,Dulin,Senior Staff,2000-05-14,40000
241940,Carrsten,Schoegge,Senior Staff,1993-01-28,72100
241965,Aimee,Kornatzky,Senior Staff,1994-12-30,93324
241969,Susuma,Kriebel,Senior Staff,1996-01-27,62389
241973,Stevo,Ozeki,Senior Staff,1995-05-24,40000
433973,Behnaam,Speek,Senior Staff,1991-07-07,54308
20494,Lucien,Pagter,Senior Staff,1990-10-23,82543
242005,Emdad,Pettey,Senior Staff,2001-03-06,61347
433998,Chiradeep,Pettis,Senior Staff,1995-07-05,86921
472335,Zeljko,Jansen,Senior Staff,1994-10-05,40000
242030,Constantine,Wrigley,Senior Staff,1990-11-03,54626
242037,Izaskun,Yemenis,Senior Staff,1997-09-15,59243
434202,Lenore,Unno,Senior Staff,1995-09-06,42716
242248,Nishit,Garnick,Senior Staff,1993-03-17,73397
434226,Miquel,Gulla,Senior Staff,1991-08-09,82185
242280,Irene,Benzmuller,Senior Staff,1995-12-25,40000
242305,Gro,Merle,Senior Staff,1992-06-11,43538
11735,Amalendu,Picci,Senior Staff,1997-07-14,40000
472349,Zeljko,Ouhyoung,Senior Staff,1994-07-23,56883
242334,Renny,Kadhim,Senior Staff,1985-09-20,68245
242347,Teunis,Heystek,Senior Staff,1994-03-13,68828
434249,Malu,Bonifati,Senior Staff,1996-05-30,65294
242367,Larisa,Papastamatiou,Senior Staff,2001-10-15,56578
242373,Christoper,Weisert,Senior Staff,1993-03-16,65965
434250,Ulises,Jansch,Senior Staff,1986-10-16,61249
434262,Kerryn,Peir,Senior Staff,1995-11-18,55038
472375,Ranan,Weedon,Senior Staff,1993-01-15,40000
242614,Arie,Fandrianto,Senior Staff,1998-07-02,55329
489221,Dulce,Remmers,Senior Staff,1994-06-05,40000
434289,Sajjan,Broomell,Senior Staff,1992-03-06,74570
434309,Georgi,Tsukuda,Senior Staff,1994-02-06,40000
242722,Lijia,Larfeldt,Senior Staff,1996-02-01,40000
242731,Arun,Erdmenger,Senior Staff,1987-09-15,49080
472391,Mohammed,Simmel,Senior Staff,1985-03-25,40000
472392,Uzi,Masada,Senior Staff,1988-03-23,51604
20490,Soenke,Douceur,Senior Staff,1988-05-26,40410
434339,Danae,Lorch,Senior Staff,2000-07-25,85416
242802,Heng,Shobatake,Senior Staff,1990-12-13,75262
14360,Janche,Erbe,Senior Staff,1997-08-01,43476
35983,Shigehiro,Plavsic,Senior Staff,1992-10-25,48716
242821,Vojin,Baby,Senior Staff,1987-09-26,92594
489243,Teiji,Lores,Senior Staff,1986-04-03,40000
35960,Adam,Danlos,Senior Staff,1995-11-16,52523
434365,Takahira,Isard,Senior Staff,1996-04-23,40000
434558,Shichao,Harllee,Senior Staff,1990-12-17,69161
434560,Gudjon,Petereit,Senior Staff,1994-08-27,49514
242862,Mario,Leonhardt,Senior Staff,1990-04-08,75500
242863,Debaprosad,Otillio,Senior Staff,2002-06-14,55529
472403,Leah,Woycyznski,Senior Staff,1993-09-14,40000
434580,Oscal,Saoudi,Senior Staff,1995-07-12,65544
499453,Alper,Peck,Senior Staff,2002-02-20,65622
35939,Hiroyasu,Demri,Senior Staff,1995-03-12,57329
242901,Ortrun,Atchley,Senior Staff,1992-06-12,40000
242903,Dung,Genther,Senior Staff,1993-10-30,48888
434604,Ranga,Kossowski,Senior Staff,1993-02-11,55627
489257,Premal,Rissanen,Senior Staff,1994-12-09,66291
242927,Manibrata,Msuda,Senior Staff,1994-10-07,40000
472423,Claude,Itzfeldt,Senior Staff,2000-09-21,40000
20436,Rasiah,Kavraki,Senior Staff,1998-12-03,69600
20435,Oguz,Homond,Senior Staff,1993-06-06,71488
242967,Susuma,Escriba,Senior Staff,1999-11-24,74754
434670,Gilbert,Valette,Senior Staff,1996-01-25,76156
472426,Baocai,Markovitch,Senior Staff,1999-06-03,49903
243184,Hilari,Zongker,Senior Staff,1994-12-14,71906
243189,Goh,Rebaine,Senior Staff,1992-03-11,56432
243208,Sachin,Biros,Senior Staff,2002-06-13,40000
434690,Zijian,Hammerschmidt,Senior Staff,1987-12-30,73536
243213,Malu,Kusakabe,Senior Staff,1993-06-01,64721
243215,Yakichi,Bain,Senior Staff,1996-12-22,68901
472429,Gully,Cyre,Senior Staff,1987-11-14,40000
434704,Adin,Schaar,Senior Staff,2000-12-26,40000
243270,Zongyan,Ruemmler,Senior Staff,1999-11-15,46095
243278,Franziska,Gerlach,Senior Staff,1998-01-05,40000
243288,Randi,Chiola,Senior Staff,1994-09-03,40000
243306,Sailaja,Randt,Senior Staff,1993-06-27,58109
495543,Lorien,Cangellaris,Senior Staff,1994-02-24,80318
243311,Mikhail,Dengi,Senior Staff,1991-12-28,80666
243316,Brendon,Talmon,Senior Staff,1990-09-22,72420
472678,Mitsuyuki,Gruenwald,Senior Staff,1992-12-04,40000
243340,Waiman,Covnot,Senior Staff,1996-01-08,62012
243537,Jingling,Pardalos,Senior Staff,1996-11-20,99271
243540,Kish,Larfeldt,Senior Staff,2001-05-18,40000
35919,Doowon,Jervis,Senior Staff,1988-10-14,49614
472692,IEEE,Danecki,Senior Staff,1999-03-03,57974
434995,Mads,Yoshimura,Senior Staff,1991-03-12,74471
489321,Greger,Curless,Senior Staff,1995-09-02,79920
243592,Radhia,Frolund,Senior Staff,2002-04-02,59404
472706,Kerryn,Morrin,Senior Staff,1997-05-11,81887
435040,Shaowen,Otillio,Senior Staff,1991-11-13,40000
472708,Kokou,Streit,Senior Staff,1993-07-10,67718
472709,Anestis,Majewski,Senior Staff,1997-09-23,86225
243689,Koichi,Neiman,Senior Staff,1994-12-28,65917
435065,Roddy,Denna,Senior Staff,1986-02-20,52684
243715,Baziley,Gewali,Senior Staff,1999-04-20,40000
243917,Gill,Remmers,Senior Staff,1994-10-04,43336
35892,Ghassan,Olivero,Senior Staff,1994-01-07,48250
243931,Sanjit,Miara,Senior Staff,1997-03-29,75181
243932,Divier,Castellani,Senior Staff,1996-09-09,46119
435078,Hatsukazu,Parfitt,Senior Staff,1996-01-28,49866
489325,Qiwen,Furudate,Senior Staff,1996-08-26,40103
435311,Qunsheng,Hartvigsen,Senior Staff,1993-10-10,40000
472723,Arvind,Kowalchuk,Senior Staff,1985-07-04,83805
244019,Syozo,Fujisaki,Senior Staff,1986-02-21,40000
244021,Sungwon,Taubenfeld,Senior Staff,1992-01-24,73689
244072,Chiranjit,Demke,Senior Staff,1997-10-19,73795
435313,Fun,Vitiello,Senior Staff,1988-11-09,48857
435315,Georgi,Turnbull,Senior Staff,1986-08-26,50612
244279,DeForest,Claffy,Senior Staff,1991-05-31,50901
35827,Kazuhisa,Azumi,Senior Staff,1988-07-07,55189
244283,Inderjeet,Manderick,Senior Staff,1995-04-14,93563
244286,Manohar,Pettit,Senior Staff,1992-05-03,56266
244292,Khedija,Anick,Senior Staff,1994-10-06,41171
244323,Zhongwei,Emmerich,Senior Staff,1995-08-08,97456
435326,Subir,Bonifati,Senior Staff,1991-09-07,40000
244338,Chuanti,Swick,Senior Staff,1994-06-08,40000
244341,Frazer,Muchinsky,Senior Staff,1998-06-20,58247
244359,Maria,McAffer,Senior Staff,1989-06-24,47458
489340,Fuqing,Setlzner,Senior Staff,2001-05-13,67970
244361,Shuzo,Flasterstein,Senior Staff,1996-11-30,40000
435350,Abdulla,Debuse,Senior Staff,1997-07-26,65081
435354,Bowen,Bashian,Senior Staff,1988-06-25,92868
244402,Xinan,Godskesen,Senior Staff,1995-04-21,57608
244454,Akeno,Morrow,Senior Staff,1992-10-25,41628
435427,Manibrata,Gewali,Senior Staff,1997-09-10,45774
489349,Foong,Schapire,Senior Staff,1995-10-25,75443
35788,Weiyi,Burnard,Senior Staff,1994-12-18,43458
472748,Malu,Denny,Senior Staff,1990-12-24,63047
35780,Duro,Tyugu,Senior Staff,1995-04-27,57827
244686,Utz,Pietrzykowski,Senior Staff,2000-10-01,40532
244705,Maha,Guerreiro,Senior Staff,1988-08-12,49654
435467,Duke,Lodder,Senior Staff,1993-11-09,67051
244746,Arvin,Chaudhuri,Senior Staff,1994-12-14,40000
489350,Oscal,Belinskaya,Senior Staff,1993-05-21,40000
489352,Mona,Coors,Senior Staff,1991-03-18,53614
472795,Teiji,Knightly,Senior Staff,1997-08-15,40000
244784,Aris,Matzen,Senior Staff,1998-03-29,72321
244787,Rosalyn,Talmor,Senior Staff,1998-02-08,85669
244791,Kauko,Olivero,Senior Staff,1995-01-25,102160
35489,Jeanne,Godskesen,Senior Staff,1998-11-01,42090
35476,Frederique,Heinisuo,Senior Staff,2000-04-07,51888
245022,Gen,Xiaoshan,Senior Staff,1992-09-29,90377
245051,Taiji,Slaats,Senior Staff,1991-09-19,62648
245052,Martina,Gruenwald,Senior Staff,1993-03-29,83740
35451,Jinya,Naudin,Senior Staff,1997-02-14,40000
495595,Hideo,Herber,Senior Staff,1996-08-02,57417
245065,Ioana,Rosar,Senior Staff,1997-04-14,68279
435719,Gritta,Sidou,Senior Staff,1987-02-22,68322
20368,Denis,Samarati,Senior Staff,1985-03-11,40000
489367,Waiman,Weiland,Senior Staff,1992-09-29,46673
245180,Zorica,Hoppenstand,Senior Staff,1987-04-11,59443
472829,Baziley,Highland,Senior Staff,1998-09-12,58881
245186,Marlo,Trelles,Senior Staff,1991-03-07,75488
245196,Randi,Chartres,Senior Staff,1994-09-06,69757
35418,Mircea,Unni,Senior Staff,1991-03-10,58389
472834,Giordano,Lanphier,Senior Staff,2000-04-23,40000
245425,Licheng,Schieder,Senior Staff,2000-06-22,60310
245430,Roselyn,Granlund,Senior Staff,1995-05-18,40000
245444,Moie,Mattern,Senior Staff,1985-08-28,68157
245463,Chenye,Rajcani,Senior Staff,1994-07-15,59781
472853,Gila,Limongiello,Senior Staff,1993-06-30,62615
435785,Yongmin,Validov,Senior Staff,1994-04-08,58263
245493,Mechthild,Kirkerud,Senior Staff,1997-12-04,48954
435799,Gudjon,Kaiserswerth,Senior Staff,1988-01-24,87210
14354,Mong,Bojadziev,Senior Staff,1990-08-28,40000
435819,Manton,Merey,Senior Staff,1995-08-02,40000
245561,Peternela,Bottner,Senior Staff,1993-10-22,51993
245565,Basant,Yeung,Senior Staff,1995-03-29,73446
245567,Khaled,Anguita,Senior Staff,1996-09-08,85851
245756,Munenori,Nitto,Senior Staff,1995-12-30,67654
245777,Randi,Bultermann,Senior Staff,1987-04-30,40000
245790,Yongmao,Alblas,Senior Staff,1991-12-26,57246
35416,Heather,Wroclawski,Senior Staff,1994-02-11,40000
435836,Basil,Delgrande,Senior Staff,1994-01-12,40000
435842,Nigel,Wroclawski,Senior Staff,1992-12-26,40000
245835,Peternela,Back,Senior Staff,1992-05-04,65441
435843,Fei,Gammage,Senior Staff,1991-10-13,40000
245840,Shan,Beznosov,Senior Staff,1995-04-16,68335
472914,Weidon,Lorho,Senior Staff,1995-01-20,60135
35394,Shmuel,Muchinsky,Senior Staff,1994-12-24,40000
435856,Yurij,Morrow,Senior Staff,1997-07-17,40000
245902,Mizuhito,Rajaraman,Senior Staff,1994-12-18,40000
245920,Baoqiu,Nishimukai,Senior Staff,1994-11-29,44276
472920,Shuichi,Cronin,Senior Staff,1999-02-19,40000
20170,Emdad,Himler,Senior Staff,1995-10-29,85953
246140,Duangkaew,Zschoche,Senior Staff,1994-02-18,85500
435911,Patricia,Perez,Senior Staff,1998-01-18,43821
246155,Phillip,Peak,Senior Staff,1991-03-12,69432
472925,Fusako,Prampolini,Senior Staff,1996-12-12,44130
472931,Hsiangchu,Vandervoorde,Senior Staff,1993-04-17,40000
246165,Hironobu,Spinelli,Senior Staff,1995-02-23,51826
246170,Shugo,Zirintsis,Senior Staff,1993-02-27,67552
246198,Aruna,Spataro,Senior Staff,1997-12-16,47276
472939,Naraig,Dalton,Senior Staff,1994-04-29,71145
246215,Seshu,Anger,Senior Staff,1994-10-23,40000
435980,Toney,Rando,Senior Staff,1999-02-25,76720
35365,Divier,Quadeer,Senior Staff,1985-08-01,40000
246236,Muzhong,Sudkamp,Senior Staff,1988-11-10,71936
246253,Neven,Jansen,Senior Staff,1996-03-24,43176
472977,Hauke,Peot,Senior Staff,1996-12-26,40000
246505,Hugo,Byoun,Senior Staff,2002-01-10,56450
35363,Odoardo,England,Senior Staff,1997-01-18,61245
472978,Vishu,Zschoche,Senior Staff,1995-02-18,45702
436007,Wonhee,Soicher,Senior Staff,1987-12-01,40000
246545,Honesty,Benantar,Senior Staff,1994-10-08,47605
246549,Kwok,Picel,Senior Staff,1992-02-05,40000
246556,Hairong,Axelband,Senior Staff,1994-12-12,80933
246559,Gian,Rissanen,Senior Staff,2001-09-29,102936
246571,Kristof,Leuchs,Senior Staff,1992-08-24,54869
472984,Achilleas,Molberg,Senior Staff,1992-02-07,40000
246600,Visit,Chachaty,Senior Staff,1988-12-24,46944
246622,Shigeu,Valette,Senior Staff,1991-05-06,40000
472990,Kyoichi,Hitomi,Senior Staff,1991-10-13,72260
436243,Evgueni,Fujisaki,Senior Staff,1994-10-27,48717
436254,Tsutomu,Bellone,Senior Staff,1996-08-17,81325
436302,Ymte,Schurmann,Senior Staff,1991-03-17,70658
473015,Filipe,Ranst,Senior Staff,1994-02-18,40000
14310,Marlo,Leuchs,Senior Staff,1987-02-23,40000
246904,Carrsten,Armand,Senior Staff,2001-05-01,66527
246919,Menkae,Perin,Senior Staff,1995-05-14,107316
35093,Sverrir,Mateescu,Senior Staff,1997-09-28,72488
436342,Sreenivas,Lorho,Senior Staff,1988-05-30,40000
246959,Tomoyuki,Lindenbaum,Senior Staff,1992-01-17,51849
246979,Youjian,Wuwongse,Senior Staff,1996-06-05,66557
246984,Taizo,Fraisse,Senior Staff,2001-09-15,40000
246997,Jaewon,Aloia,Senior Staff,1992-06-14,40000
247256,Patricio,Reutenauer,Senior Staff,1995-02-24,102719
436344,Manibrata,Anily,Senior Staff,1994-05-13,54917
436372,Abdelkader,Leslie,Senior Staff,1994-10-19,45073
247306,Berry,Rosaz,Senior Staff,2000-06-08,40000
247311,Pranay,Bolsens,Senior Staff,1992-03-20,40000
247315,Fei,Lorho,Senior Staff,1995-08-07,55144
489410,Falguni,Ratnakar,Senior Staff,1991-05-02,66310
247323,Shaz,Godskesen,Senior Staff,2000-04-07,46312
35085,Chandrasekaran,Goldhammer,Senior Staff,1994-11-25,62286
35046,Sachem,Luders,Senior Staff,2002-05-10,62184
489437,Yuriy,Chelton,Senior Staff,1990-03-19,40000
436603,Duro,Rodite,Senior Staff,1996-06-12,44118
247401,Sudharsan,Iivonen,Senior Staff,1992-07-21,49364
473307,Marla,Warwick,Senior Staff,1996-12-12,40000
247411,Anyuan,Hedayat,Senior Staff,1991-02-14,67972
247412,Jaihie,Brodie,Senior Staff,1996-08-25,51201
35012,Noritoshi,Krybus,Senior Staff,2001-01-15,79235
35011,Charmane,Vernadat,Senior Staff,1998-05-14,41668
247677,Weidon,Kavvadias,Senior Staff,1993-10-03,44528
436625,Shim,Pluym,Senior Staff,1994-01-07,67434
436635,Godehard,Levergood,Senior Staff,1998-05-14,40000
247706,Goa,Sethi,Senior Staff,1995-05-23,52775
247714,Vivian,Swist,Senior Staff,2000-03-13,80889
247715,Harjit,Scharstein,Senior Staff,1997-04-18,81381
34790,Uma,Krohn,Senior Staff,1985-04-13,40000
20148,Ibibia,Polupanov,Senior Staff,1995-06-03,76785
473314,Hironobu,Ruemmler,Senior Staff,1993-05-21,56673
436651,Weijing,Birnbaum,Senior Staff,1996-01-17,80851
489440,Conor,Jonsson,Senior Staff,1996-10-23,58379
247784,Ortrud,Kaelbling,Senior Staff,2001-05-27,45089
473322,Pantung,Lodder,Senior Staff,1997-02-01,56100
247984,Gaetan,Srimani,Senior Staff,1999-01-26,40000
34754,Maren,Llado,Senior Staff,1995-10-09,75069
248019,Adel,McDermid,Senior Staff,2002-02-25,44341
34730,Jiong,Terwilliger,Senior Staff,1992-04-19,40000
489452,Hercules,Sethi,Senior Staff,1994-11-29,62442
34726,Shridhar,Emmart,Senior Staff,1994-12-24,75135
248050,Conrado,Simmen,Senior Staff,1998-06-27,40000
473330,Naraig,Perfilyeva,Senior Staff,1993-12-09,45214
436693,JoAnna,Sherertz,Senior Staff,2001-12-23,62904
34709,Anneli,Kragelund,Senior Staff,2001-08-26,50591
10965,Eckart,Braunschweig,Senior Staff,1986-07-29,61654
495605,Nobuyoshi,Imataki,Senior Staff,1994-05-27,57837
248092,Macha,Marzano,Senior Staff,1995-11-11,70442
248130,Jacqueline,Bahr,Senior Staff,1996-08-26,53992
248361,Luigi,Axelband,Senior Staff,1988-10-15,40000
436698,Emdad,McClurg,Senior Staff,1993-07-06,85810
436705,Margareta,Spataro,Senior Staff,1993-11-03,73901
248389,Yunming,Weedon,Senior Staff,1985-09-11,40000
248437,Frederique,Porotnikoff,Senior Staff,1994-01-20,71767
248443,Zengping,Melton,Senior Staff,1995-09-13,40729
248454,Seongbae,Swab,Senior Staff,2001-11-11,51717
248456,Jinpo,Brender,Senior Staff,1997-06-07,58465
436744,Remzi,Luders,Senior Staff,1992-03-23,83358
248486,Karoline,Nishimukai,Senior Staff,1991-04-06,52833
248515,Duro,Swiler,Senior Staff,1992-04-30,77147
34695,Margareta,Gadepally,Senior Staff,1999-07-12,40000
248544,Basim,Murrill,Senior Staff,1990-10-20,65252
248571,Jiakeng,Vesna,Senior Staff,2000-12-18,62435
248572,Filipp,Fetvedt,Senior Staff,1992-02-06,95759
248580,Flemming,Borovoy,Senior Staff,1995-07-24,40000
14292,Susanna,Vigier,Senior Staff,1997-02-18,41846
248599,Chinhyun,Luit,Senior Staff,1998-11-15,80295
248600,Gio,Condotta,Senior Staff,1996-08-31,46533
34673,Unal,Pews,Senior Staff,1985-05-01,40000
473593,Marla,Esteva,Senior Staff,1993-12-08,57448
248631,Sungwon,Pezzoli,Senior Staff,1994-12-25,63144
248632,Zijian,Clemencon,Senior Staff,1993-01-12,74584
248640,Jessie,Eiter,Senior Staff,1987-01-04,43486
473599,Gennady,Rissanen,Senior Staff,1988-06-30,88945
248650,Vitali,Onuegbe,Senior Staff,1999-09-27,40000
437024,Ioana,Jullig,Senior Staff,1988-07-27,93688
248686,Danil,Awdeh,Senior Staff,1995-10-27,40000
499986,Nathan,Ranta,Senior Staff,1992-08-11,91988
248706,Panayotis,Azuma,Senior Staff,1991-12-31,81045
248710,Fabrizio,Hockney,Senior Staff,1989-02-17,63763
34651,Youngkon,Leaver,Senior Staff,1996-01-20,40000
248902,Lihong,Esteva,Senior Staff,1992-08-02,40000
34630,Xiaoshan,Whittlesey,Senior Staff,1999-06-22,63282
248933,Insup,Miyakawa,Senior Staff,1997-05-20,40000
248957,Tomokazu,Peyn,Senior Staff,1987-08-16,59820
248959,Elrique,Noriega,Senior Staff,1996-01-18,62838
248965,Mack,Spinelli,Senior Staff,1991-04-15,69156
248973,Slavian,Akaboshi,Senior Staff,1997-03-27,56807
248979,Bezalel,Pezzoli,Senior Staff,1994-08-16,90062
437039,Kaijung,Godskesen,Senior Staff,1990-11-20,75177
248994,Heping,Picaronny,Senior Staff,1988-08-17,65894
248996,Basim,Sewelson,Senior Staff,2002-01-29,40000
249011,JoAnne,Fargier,Senior Staff,1995-07-27,42644
249045,Dinkar,Businaro,Senior Staff,1991-02-14,48246
34406,Yefim,Mitsuhashi,Senior Staff,1997-11-26,81629
437052,Baocai,Gill,Senior Staff,1998-02-01,54172
249276,Arra,Matheson,Senior Staff,1991-03-24,62183
34382,Kayoko,Ravishankar,Senior Staff,2001-02-06,101364
437059,Jouni,Mahnke,Senior Staff,1993-03-23,92292
34368,Wonhee,Ranon,Senior Staff,1993-05-29,63925
20091,Janalee,Bach,Senior Staff,1996-05-12,40000
249341,Miquel,Reinhart,Senior Staff,1995-05-23,74912
473644,Ortrun,Makrucki,Senior Staff,1994-06-10,42702
