emp_no,title,first_name,last_name,from_date
457237,Senior Engineer,Mansur,Kalsbeek,1994-06-09
457240,Senior Staff,Masali,Kitsuregawa,1991-12-22
457248,Senior Staff,Anyuan,Camurati,1993-10-08
457267,Senior Engineer,Dung,Androutsos,1995-09-30
457291,Senior Engineer,Charlene,Kitsuregawa,1985-09-01
457295,Technique Leader,Janalee,Rusterholz,1992-05-25
457299,Engineer,Zito,Molenkamp,1994-06-09
457319,Senior Staff,Tristan,Pews,1998-09-02
457360,Senior Staff,Fumitaka,Rosar,1994-04-16
457372,Senior Staff,Byong,Pettit,1994-07-29
457387,Senior Staff,Nikolaus,Redmiles,1988-09-04
457392,Senior Engineer,Taisook,Terlouw,2001-01-10
457417,Senior Engineer,Hongzue,Kirkerud,1988-09-28
457422,Senior Staff,Dung,Fasbender,2001-10-24
457441,Senior Engineer,Woody,Flexer,1997-02-08
457442,Senior Engineer,Lillian,Gilg,1999-01-10
457443,Senior Staff,Wonhee,Sethi,1992-03-07
457450,Senior Staff,Jinya,Bael,2001-11-17
457457,Senior Engineer,Nahid,Moehrke,1988-04-27
457461,Senior Engineer,Sachio,Chenoweth,1995-05-30
457473,Engineer,Shaunak,Pollock,1996-12-26
457487,Senior Staff,Padma,Valtorta,1990-10-22
457510,Senior Staff,Christoper,Chachaty,2000-06-05
457541,Senior Engineer,Jovan,Furudate,2002-01-24
457548,Technique Leader,Leszek,Lorho,1992-12-10
457550,Staff,Mingdong,Schlegelmilch,1997-01-13
457564,Senior Staff,Heather,Riefers,1990-02-15
457577,Staff,Adin,Rosay,1995-07-12
457584,Senior Staff,Sandeepan,Teitelbaum,1986-10-14
457591,Senior Engineer,Jaewoo,Imataki,1987-10-04
457594,Senior Engineer,Ebru,Kermarrec,1994-03-28
457597,Senior Engineer,Manton,Berstel,1995-11-13
457598,Technique Leader,Marla,Vidya,1999-12-09
457601,Senior Engineer,Magdalena,Leuchs,1994-09-26
457606,Senior Staff,Bodo,Janocha,1991-12-28
457612,Staff,Nimmagadda,Delaune,1997-02-11
457627,Senior Engineer,Hiroyasu,Giaccio,1994-07-10
457636,Senior Staff,Tokuyasu,Flexer,1996-08-20
457651,Senior Engineer,Hongzhu,Pauthner,1994-08-13
457652,Senior Staff,Weiru,Alpay,1993-07-30
457667,Senior Staff,Mahmut,Kumaresan,1997-05-24
457674,Senior Staff,Niranjan,Lindenbaum,1996-05-26
457683,Senior Staff,Janalee,Zultner,1995-11-23
457701,Senior Staff,Sibyl,Miara,1991-04-12
457709,Senior Engineer,Somnath,Gewali,1994-01-19
457717,Senior Engineer,Jeong,Iwayama,1995-12-25
457722,Senior Engineer,Arco,Alpay,1988-05-08
457726,Senior Staff,Jinpo,Lortz,1995-05-31
457744,Senior Staff,Zorica,Benaini,1994-04-12
457759,Senior Engineer,Heng,Chorvat,1990-08-29
457770,Senior Staff,Ute,Nitsch,1992-04-12
457799,Senior Staff,Shakhar,Veccia,1989-01-09
457801,Senior Staff,Abdulla,Antonakopoulos,1994-08-01
457811,Senior Engineer,Jiong,Rindone,1986-10-24
457836,Senior Engineer,Yoshinari,Veeraraghavan,1997-07-10
457842,Senior Engineer,Xianlong,Sidou,1993-08-08
457846,Senior Staff,Krisda,Alblas,1998-09-10
457849,Senior Staff,Vugranam,Benveniste,1985-08-05
457852,Senior Staff,Gor,Emmerich,1993-08-03
457853,Senior Engineer,Adib,Morrey,1994-04-21
457856,Senior Staff,Sudharsan,Cusworth,1987-09-21
457859,Senior Engineer,Yaghout,Beausoleil,1999-01-17
457862,Senior Engineer,Masamitsu,Holburn,1998-12-15
457866,Senior Engineer,Eckart,Potthoff,1988-02-07
457880,Senior Staff,Chrisa,Segond,1996-12-04
457894,Senior Engineer,Augustine,Ranst,1992-10-11
457901,Senior Staff,Weiye,Gluchowski,1996-01-05
457924,Senior Staff,Sumali,Perin,1991-08-09
457925,Senior Staff,Tianruo,Lund,2000-10-21
457943,Senior Engineer,Heng,Varley,1996-06-29
457948,Senior Engineer,Fayez,Basagni,1998-07-02
457964,Senior Engineer,Nigel,Zallocco,1996-09-04
457968,Senior Engineer,Seongbin,Wissmann,1998-04-01
457970,Technique Leader,Herb,Matteis,1985-05-04
457972,Senior Engineer,Stamatina,Luck,1996-01-20
457973,Senior Staff,Shahid,Maksimenko,1996-08-06
457982,Technique Leader,Arumugam,Vecchi,1999-11-22
457988,Senior Engineer,Wilmer,Spieker,1991-07-17
457990,Senior Engineer,Taiji,Oaver,1989-03-27
457995,Senior Staff,Byong,Hiraishi,1996-09-13
458009,Senior Engineer,Rosine,Laventhal,1994-11-25
458015,Senior Engineer,Amalendu,Noriega,1996-06-27
458017,Senior Staff,Sampalli,Pellegrinelli,1987-02-01
458026,Senior Staff,Vesna,Veeraraghavan,1995-01-16
458032,Senior Engineer,Kiyokazu,Bultermann,1996-06-26
458034,Senior Staff,Jacopo,Rodier,1997-04-07
458054,Senior Engineer,Yagil,Benaini,2002-03-18
458056,Senior Staff,Garnet,Pocchiola,1986-01-03
458058,Senior Engineer,Marjo,Klassen,2002-06-26
458063,Senior Staff,Krassimir,Piazza,1995-05-08
458090,Senior Engineer,Teunis,Hofstetter,1995-01-22
458105,Senior Engineer,Zejun,Jonsson,1986-07-07
458106,Senior Staff,Odoardo,Saoudi,1987-06-05
458135,Engineer,Navid,Olivero,1996-11-16
458147,Senior Staff,Erzsebet,Ramsey,1986-06-06
458162,Technique Leader,Pragnesh,Pearson,1987-03-17
458172,Senior Engineer,Taizo,Reistad,1999-12-28
458196,Technique Leader,Brendon,Llado,1987-12-16
458199,Senior Engineer,Yuguang,Isard,1986-11-17
458203,Senior Engineer,Monique,Fargier,1997-06-21
458217,Senior Staff,Sashi,Worfolk,1987-07-16
458222,Senior Staff,Djenana,Kavvadias,1994-12-24
458228,Technique Leader,Fen,Kalloufi,1986-05-16
458236,Senior Engineer,Tadahiko,Kumaresan,1994-02-02
458238,Senior Engineer,Barton,Baumann,1998-06-01
458252,Staff,Aimee,Lorys,1996-03-22
458257,Senior Engineer,Kayoko,Sabnani,1995-12-10
458259,Engineer,Kristina,Malinowski,1994-12-06
458266,Senior Staff,Shahid,Badache,2000-01-22
458286,Senior Engineer,Bokyung,Doering,2001-02-06
458297,Senior Staff,Youssef,Ranst,1994-05-09
458300,Senior Engineer,Dharmaraja,Gischer,1994-03-13
458321,Senior Engineer,Mahmut,Orlowski,2000-12-18
458326,Engineer,Christfried,Penttonen,1996-06-10
458356,Senior Engineer,Mari,Stenning,1988-09-11
458377,Senior Engineer,Hidekazu,Lieblein,1996-11-15
458384,Staff,Rutger,Bashian,1997-05-10
458398,Senior Engineer,Macha,Farris,2000-08-21
458404,Senior Engineer,Mandell,Fabrizio,1993-06-29
458412,Senior Staff,Gilbert,Pearson,1992-07-16
458416,Senior Engineer,Lucian,Krybus,1990-07-16
458419,Senior Engineer,Munir,Avouris,1996-05-23
458441,Senior Engineer,Jovan,Ebeling,2000-09-06
458452,Senior Staff,Mamdouh,Suwa,1993-09-25
458463,Senior Engineer,Ronghao,Kavraki,1990-08-07
458465,Senior Engineer,Peternela,Shimshoni,1999-06-04
458474,Technique Leader,Rosalie,Pashtan,1999-12-19
458479,Technique Leader,Arto,Schwaller,1999-12-13
458480,Technique Leader,Christ,Ritzmann,1987-04-22
458494,Senior Staff,Sukumar,Jeong,1992-02-02
458495,Senior Staff,Ayonca,Bardell,1993-12-18
458498,Senior Staff,Jayson,Rahimi,1998-04-20
458525,Senior Staff,Amstein,Angiulli,1992-12-07
458528,Senior Staff,Danco,Famili,1989-02-06
458532,Technique Leader,Limsoon,Ossenbruggen,1989-11-02
458535,Senior Staff,Shaowei,Krohm,1990-04-24
458538,Senior Staff,Zissis,Prenel,2002-07-30
458550,Senior Staff,Geoffry,Setlzner,1986-11-24
458561,Senior Staff,Percy,Glowinski,1995-12-28
458564,Staff,Shmuel,Portugali,1998-07-16
458570,Engineer,Utpal,Snyers,1998-04-03
458571,Senior Staff,Siamak,Gargeya,1994-05-01
458596,Senior Engineer,Diederik,Lubachevsky,1995-06-01
458597,Senior Staff,Valeri,Feldmann,1992-01-17
458612,Staff,Zsolt,Suppi,1996-01-03
458615,Engineer,Paraskevi,Aingworth,1993-10-14
458621,Senior Staff,JoAnna,Luks,1995-03-06
458653,Engineer,Stabislas,Haddadi,1997-09-21
458663,Senior Engineer,Zongyan,Itschner,1994-09-15
458664,Senior Staff,Oldrich,Syang,1993-11-03
458665,Senior Engineer,Xiaopeng,Chepyzhov,1993-02-16
458676,Senior Engineer,Sanjiv,Anandan,1995-07-15
458677,Senior Engineer,Susanne,Stroustrup,1997-03-11
458688,Senior Staff,Munehiro,Hopewell,1996-08-12
458690,Assistant Engineer,Yagil,Osgood,1998-03-09
458695,Senior Staff,Dmitry,Schreiter,2000-09-16
458700,Senior Engineer,Frazer,Cannard,1990-02-19
458710,Senior Engineer,Uwe,Willoner,1995-06-16
458712,Senior Engineer,Bingning,Miake,1992-12-29
458739,Senior Engineer,Jacqueline,Lienhardt,1996-07-23
458742,Senior Engineer,Fay,Ranze,1995-05-04
458752,Senior Engineer,Dzung,Ernst,1989-07-14
458756,Senior Staff,Jagoda,Georg,1997-11-26
458766,Senior Staff,Xiong,Benzmuller,1991-12-03
458768,Senior Staff,Rosella,Danner,1991-11-29
458787,Senior Staff,Katsuyuki,Brandsma,1993-04-18
458798,Senior Engineer,Persi,Rotem,2001-06-17
458830,Technique Leader,Denny,Murillo,1996-08-10
458840,Senior Staff,Martien,Pashtan,1996-09-11
458841,Senior Engineer,Youpyo,Paciorek,1993-01-01
458845,Senior Engineer,Arunas,Erdmenger,2000-04-08
458847,Senior Engineer,Xiping,Trystram,1988-06-02
458851,Senior Staff,Larisa,Monarch,1999-04-15
458868,Senior Engineer,Xudong,Olano,1999-09-12
458870,Engineer,Kokou,Raoux,1995-12-02
458875,Senior Engineer,Hatim,Vesna,1991-12-14
458887,Senior Staff,Ioana,Halloran,1993-08-26
458888,Senior Engineer,Mechthild,Bratten,1988-07-10
458891,Senior Engineer,Kiam,Bala,1998-03-20
458904,Senior Staff,Yuichiro,Ariola,1993-10-31
458905,Senior Staff,Mingzeng,Kusakabe,1995-07-16
458909,Engineer,Gunilla,Pluym,1997-11-10
458914,Senior Engineer,Arch,McAffer,1999-11-24
458922,Senior Engineer,Anneli,Demir,1999-04-26
458931,Senior Staff,Guiseppe,Fujisaki,1994-12-22
458936,Senior Staff,Jacqueline,Siksek,1998-06-25
458941,Senior Staff,Tru,Vingron,1995-12-07
458948,Senior Staff,Mang,Boissier,1993-05-16
458957,Senior Engineer,Munenori,Szemeredi,1992-10-14
458963,Engineer,Mayuri,Krider,1994-05-04
458966,Senior Engineer,Billie,Ciolek,1994-08-24
458968,Senior Staff,Turgut,Schwartzbauer,1999-01-05
458971,Senior Staff,Atreye,Godskesen,1990-02-17
458972,Senior Engineer,Emdad,Nergos,2000-09-04
458987,Technique Leader,Shushma,Prenel,1993-06-12
459016,Senior Staff,Vatsa,Yoshizawa,1993-02-01
459018,Senior Engineer,Ziya,Shanbhogue,1996-03-25
459020,Senior Engineer,Shiv,Peha,2001-10-04
459026,Senior Engineer,Kazuhisa,Gyimothy,1986-10-10
459031,Senior Staff,Kazuhiro,Raoux,2002-05-16
459042,Senior Engineer,Lena,Hiyoshi,2001-05-06
459045,Senior Staff,Phillip,Lunn,1996-04-06
459046,Senior Engineer,JoAnna,Comellas,1997-10-02
459056,Senior Staff,Jeanne,Decleir,1994-11-05
459064,Senior Engineer,Danco,Isaac,1994-10-12
459069,Engineer,Charmane,Geffroy,1997-03-23
459075,Senior Staff,Barry,Chinen,1992-11-01
459083,Senior Engineer,Eishiro,Morton,1991-06-22
459085,Senior Staff,Freyja,Pearson,1996-07-23
459100,Senior Engineer,Mohammad,Thibadeau,1994-07-28
459116,Senior Engineer,Souichi,Lund,1990-10-18
459127,Senior Engineer,Gill,Flanders,1997-05-21
459154,Senior Engineer,Odoardo,Garigliano,1995-01-26
459158,Senior Staff,Naftali,Anger,2002-07-31
459164,Senior Engineer,Nimmagadda,Landherr,1994-02-16
459173,Senior Staff,Lein,Basawa,1993-10-30
459177,Senior Engineer,Duangkaew,Velardi,2001-05-09
459178,Technique Leader,Tiina,Prampolini,1988-11-28
459189,Senior Engineer,Marsja,Thebaut,1994-08-19
459225,Senior Staff,Saniya,Baaleh,1994-04-03
459228,Senior Engineer,Kwun,Reinhard,1998-06-16
459240,Senior Engineer,Randi,Henders,1987-07-20
459247,Senior Engineer,Teunis,Aseltine,1996-04-22
459248,Staff,Mingsen,Alblas,1999-09-02
459262,Senior Engineer,Ger,Majewski,1999-05-21
459269,Technique Leader,Akhilish,Baek,1996-06-24
459273,Senior Engineer,Genki,Oaver,1992-04-23
459278,Senior Engineer,Gill,Rosar,1990-11-08
459279,Senior Staff,Serenella,Lampe,1993-03-14
459286,Senior Engineer,Oscar,Raczkowsky,1985-03-20
459287,Technique Leader,Premsyl,Ranta,1988-10-23
459307,Technique Leader,Garnik,Pouyioutas,1991-02-21
459332,Senior Staff,Krassimir,Luan,1992-05-03
459339,Senior Staff,Khalil,Henseler,1999-12-10
459342,Senior Staff,Niclas,Vidal,1994-04-18
459347,Senior Staff,Martijn,Baca,1991-10-10
459351,Senior Engineer,Zorica,Jeansoulin,1986-07-05
459363,Senior Engineer,Adam,Walston,1996-02-04
459365,Senior Engineer,Udo,Preusig,1992-07-03
459397,Senior Engineer,Kersti,Simmen,1997-06-26
459409,Senior Engineer,DeForest,Szilard,1989-03-20
459416,Senior Engineer,Niclas,Joslin,2000-02-18
459420,Senior Engineer,Shietung,Iisaku,1996-01-16
459450,Senior Engineer,Kersti,Sullins,1996-05-23
459456,Engineer,Stepehn,Dahlbom,1998-07-21
459462,Senior Engineer,Dzung,Lortz,1992-02-09
459463,Senior Staff,Akeel,Denis,1987-03-27
459467,Senior Staff,Arunas,Bahl,1991-04-22
459469,Senior Staff,Roselyn,Meriste,1991-05-17
459470,Senior Staff,Vishv,Heiserman,1997-04-04
459478,Senior Engineer,Danai,Vuskovic,1994-09-25
459483,Senior Staff,Shmuel,Docker,2002-05-21
459489,Senior Engineer,Pascal,Comellas,1998-02-09
459497,Senior Engineer,Phillip,Facello,1990-06-10
459514,Senior Engineer,Weiye,Pettit,1998-03-18
459531,Engineer,Gian,Kawashimo,1996-09-05
459547,Senior Engineer,Pohua,Hardjono,1998-09-16
459551,Senior Staff,Amalendu,Jervis,1996-09-27
459562,Senior Staff,Lillian,Ferriere,1996-07-18
459572,Senior Staff,Houman,Sewelson,1992-09-19
459596,Senior Engineer,Constantino,Bernardinello,1985-05-13
459609,Senior Staff,Lenore,Peris,1993-03-29
459614,Engineer,Eishiro,Bojadziev,1996-03-04
459617,Senior Staff,Sangeeta,Pollacia,1987-10-12
459621,Senior Engineer,Kamran,Bottner,1990-09-03
459623,Senior Engineer,Marjo,Camarinopoulos,1995-11-18
459625,Senior Engineer,Stella,Lammel,1996-05-30
459633,Senior Engineer,Bilhanan,Poupard,1991-06-02
459635,Senior Staff,Valeri,Gaughan,1988-05-21
459636,Senior Staff,DAIDA,Bardell,1997-09-04
459639,Senior Engineer,Valery,Shumilov,2000-12-25
459646,Staff,Uri,Rouquie,1998-05-26
459650,Senior Staff,Przemyslawa,Pepe,1991-10-06
459651,Senior Engineer,Jinpo,Maierhofer,1998-04-22
459653,Senior Engineer,Magdalena,Monkewich,1999-03-30
459662,Engineer,Jasminko,Krybus,1995-12-06
459671,Senior Engineer,Mark,Flowers,1993-02-07
459673,Assistant Engineer,Tiina,Qiwen,1998-07-30
459679,Senior Engineer,Bikash,Budinsky,1995-05-17
459691,Technique Leader,Munenori,Brodal,1989-01-25
459692,Staff,Kyoichi,Flasterstein,1999-02-09
459711,Staff,Fusako,Junot,1999-07-15
459730,Senior Engineer,Shuho,Erni,1996-10-29
459747,Senior Staff,Shigeichiro,Stille,1996-01-09
459750,Senior Staff,Danai,Ernst,1992-07-23
459757,Engineer,Duri,Chimia,1996-09-21
459767,Staff,Badri,Michaels,1998-10-21
459783,Staff,Conrado,Olivero,1996-05-04
459805,Senior Staff,Kiyotoshi,Chandrasekhar,1993-12-08
459806,Senior Staff,Serap,Garrabrants,2000-11-04
459811,Senior Engineer,Gopalakrishnan,Meszaros,1995-11-29
459813,Senior Engineer,Fuqing,Giveon,1997-07-12
459854,Senior Engineer,Filipp,Kadhim,1992-07-06
459867,Engineer,Nechama,Theuretzbacher,2000-02-01
459877,Senior Staff,Shem,Demir,1999-03-01
459883,Senior Engineer,Richara,Businaro,1999-10-12
459890,Senior Engineer,Angel,Gyorkos,1998-04-27
459899,Technique Leader,Mansur,Saoudi,1988-03-01
459903,Senior Engineer,Lucien,Peak,1999-10-22
459918,Senior Engineer,Yakkov,Quittner,2000-04-24
459921,Senior Staff,Chirstian,Quittner,1993-04-13
459930,Senior Engineer,Genevieve,Przulj,1990-01-18
459934,Senior Staff,Kenroku,Gronowski,1998-05-21
459937,Senior Engineer,Uma,Munch,1999-06-23
459952,Senior Staff,Mohammed,Cooman,1994-02-19
459953,Senior Engineer,Woody,Butterworth,1986-03-06
459978,Senior Staff,Sadegh,Swan,2000-07-07
459988,Senior Engineer,Fatemeh,Radivojevic,1992-01-04
459989,Senior Engineer,Otilia,Kirkerud,1996-04-26
459991,Senior Engineer,Nevin,Salinas,1998-10-16
459993,Senior Engineer,Shaowei,Farrel,1994-10-26
460000,Senior Engineer,Yifei,Cooman,1996-12-17
460010,Senior Engineer,Marl,Masada,1993-02-22
460014,Senior Engineer,Bernardo,Comte,1994-10-10
460032,Senior Engineer,Kenroku,Cusworth,1992-09-25
460033,Senior Staff,Paris,Ariola,1994-05-22
460044,Senior Engineer,Houman,Litecky,1997-02-08
460046,Senior Engineer,Domenick,Codenie,1985-05-03
460048,Technique Leader,Basem,Conti,1994-11-07
460053,Senior Staff,Oscar,Kroon,2002-01-14
460059,Senior Engineer,Huei,Bahl,2001-10-17
460088,Technique Leader,Elvia,Kusakari,1999-05-05
460091,Senior Staff,Toshimi,Iisaka,1992-09-28
460105,Engineer,Joydip,Plesums,1996-07-05
460114,Senior Staff,Sailaja,Perna,1996-10-01
460135,Senior Staff,Hirochika,Kuzuoka,1990-10-16
460144,Senior Engineer,Gadiel,Azuma,1987-07-07
460157,Senior Staff,Sudhanshu,Parascandalo,1993-02-09
460174,Senior Engineer,Udo,Felcyn,1991-07-15
460186,Senior Staff,Zhanqiu,Papastamatiou,1985-11-21
460205,Senior Staff,Masaru,Minakawa,1987-11-18
460216,Senior Staff,Cullen,Warwick,1993-10-08
460229,Senior Staff,Aimee,Avouris,1994-09-18
460238,Senior Staff,Yucai,Akiyama,1996-05-17
460244,Senior Engineer,Danae,Menhardt,1999-01-09
460286,Senior Staff,Shen,Litecky,1993-11-29
460296,Staff,Janalee,Kinley,1996-10-13
460300,Technique Leader,Berhard,Stemann,1999-05-31
460302,Senior Staff,Valeri,Bakhtari,1999-01-25
460304,Senior Engineer,Van,Rosin,1995-03-07
460307,Senior Staff,Tsuneo,Carrera,1994-04-14
460323,Senior Engineer,Tse,Erbe,1996-12-08
460325,Engineer,Manton,Ghelli,1999-12-25
460331,Senior Staff,Sham,Bierman,1995-10-17
460335,Senior Staff,Toney,Sethi,1994-10-22
460340,Senior Engineer,Arun,Shanbhogue,1998-04-21
460346,Senior Staff,Stafford,Dalphin,1994-11-08
460348,Senior Engineer,Utz,Alameldin,2001-05-06
460351,Senior Engineer,Magy,Jiang,1992-07-17
460355,Senior Staff,Jeanna,Aloisi,1993-10-31
460359,Senior Engineer,Elgin,Lundstrom,1997-10-12
460361,Staff,Roddy,Vieth,1997-06-09
460368,Technique Leader,Sudhanshu,Baik,1990-03-09
460381,Senior Staff,Atilio,Pietracaprina,1996-05-03
460394,Staff,Aluzio,Rusmann,1995-10-08
460395,Senior Staff,Salvador,Rosar,1998-08-03
460402,Senior Staff,Holgard,Pehl,1997-10-21
460404,Senior Staff,Lunjin,Clouatre,2000-04-08
460407,Senior Staff,Sham,Gargeya,1995-07-14
460419,Senior Staff,Manton,Ecklund,1996-03-25
460425,Senior Engineer,Inderjeet,Sidhu,1996-02-20
460473,Staff,Gregory,Aingworth,1995-07-13
460478,Senior Engineer,Masadi,Talmon,1987-12-03
460487,Senior Staff,Masamitsu,Delaune,1993-03-17
460491,Senior Engineer,Xiaopeng,Birge,1993-04-13
460497,Senior Staff,Shugo,Domenig,1993-12-10
460498,Senior Staff,Jacopo,Ponthieu,1990-03-30
460501,Senior Engineer,Khaled,Choobineh,1987-08-16
460511,Senior Engineer,Hyuncheol,Ponthieu,1992-06-21
460522,Staff,Dinkar,Weedman,1998-10-26
460531,Senior Staff,Satyanarayana,Lagarias,1988-06-11
460545,Senior Staff,Toney,Goldhammer,1999-12-17
460549,Staff,Boriana,Pillow,1997-09-06
460564,Senior Engineer,Marie,Percebois,1987-08-20
460568,Engineer,Zhiwei,Schiettecatte,1998-01-29
460576,Senior Engineer,Pascal,Arlazarov,1998-12-02
460585,Senior Engineer,Geoffrey,Rissanen,1994-08-01
460588,Engineer,Chuanyi,DasSarma,1997-09-26
460593,Senior Staff,Sreenivas,Brattka,1992-11-08
460613,Engineer,Odysseas,Alpin,1996-12-22
460619,Staff,Huei,Weedon,1999-11-10
460652,Senior Engineer,Joydip,Back,1992-07-05
460655,Senior Staff,Alenka,Azuma,1998-02-09
460660,Senior Staff,Pranav,Azevdeo,1996-02-16
460673,Engineer,Houman,Zallocco,1996-12-12
460693,Engineer,Shuzo,Chenoweth,1999-09-13
460696,Senior Engineer,Jinya,Byoun,1996-08-11
460716,Senior Staff,Shridhar,Birjandi,1996-01-18
460723,Senior Staff,Christfried,Pollock,1986-04-21
460739,Engineer,Yinlin,Wossner,2000-11-22
460747,Senior Staff,Gladys,Tibblin,1991-09-18
460749,Senior Staff,Uma,Taubenfeld,1991-03-27
460750,Senior Engineer,Tadahiko,Narahari,1999-06-05
460755,Senior Staff,Werner,McClurg,1997-12-05
460766,Senior Engineer,Jaewon,Encarnacion,1991-11-19
460811,Senior Staff,Basem,Rettelbach,1997-10-19
460814,Senior Engineer,Sadegh,Birnbaum,1991-09-22
460817,Senior Staff,Ewing,Worfolk,1992-08-26
460825,Senior Engineer,Minghong,Molenaar,1987-02-17
460851,Senior Staff,Uzi,Anily,2002-04-28
460853,Senior Staff,Guther,Stasinski,1995-02-18
460854,Staff,Minghong,Pelc,1999-12-20
460859,Assistant Engineer,Duke,Sadowsky,1998-03-13
460871,Staff,Stein,Kilgore,1995-10-20
460876,Senior Engineer,Vidar,Aingworth,1999-03-05
460891,Staff,Emran,Zultner,1999-05-05
460894,Senior Engineer,Hideyuki,Suppi,1986-05-15
460897,Assistant Engineer,Fei,Krohn,1998-01-22
460902,Engineer,Nimmagadda,Aamodt,1997-08-15
460913,Technique Leader,Kwangho,Baer,1986-12-28
460918,Senior Engineer,Noritoshi,McClure,1992-04-01
460938,Engineer,Foong,Koblitz,1995-11-12
460951,Senior Staff,Diederik,Worfolk,1996-03-20
460956,Engineer,Gad,Vieri,1999-12-21
460972,Senior Staff,Sadun,Ritcey,1994-10-17
460978,Technique Leader,Tse,Coors,1985-04-15
460987,Senior Staff,Visit,Smeets,1994-05-09
460995,Technique Leader,Heather,Borovoy,1993-01-28
461000,Senior Engineer,Goncalo,Plesums,1996-11-11
461002,Senior Staff,Greger,Maksimenko,1993-12-25
461005,Staff,Vugranam,Zaccaria,1996-07-11
461006,Technique Leader,Stafford,Petereit,1991-05-23
461022,Senior Engineer,Munehiko,Krichel,1998-05-30
461027,Senior Engineer,Raimond,Acton,1999-03-12
461054,Senior Staff,Slavian,Delgrange,1991-03-30
461061,Senior Engineer,Van,Awdeh,1991-03-06
461062,Senior Staff,Ennio,Eterovic,1995-12-16
461066,Senior Staff,Sanjeeva,Osgood,1987-07-29
461082,Senior Staff,Chikako,Kossowski,1994-02-12
461091,Engineer,Faiza,Marciano,1999-08-07
461094,Staff,Sumant,Cardazo,1999-03-10
461096,Senior Engineer,Alper,Zockler,2001-04-20
461102,Senior Staff,Zengping,Bhattacharjee,1996-08-02
461118,Senior Engineer,Itzchak,Kaiser,2000-03-19
461123,Senior Engineer,Jongsuk,Maraist,1998-10-26
461131,Senior Engineer,Sachar,Liedekerke,1994-12-29
461140,Technique Leader,Khun,Ramsay,1985-11-02
461145,Senior Engineer,Filipp,Selenyi,1993-04-02
461157,Senior Engineer,Fai,Kaiser,1992-01-14
461170,Senior Staff,Yuichiro,Kusakabe,1996-05-04
461178,Senior Staff,Masasuke,Verhoeff,1997-01-03
461185,Senior Staff,Kerryn,Mungall,1995-12-20
461210,Senior Staff,Kish,Chleq,2001-03-05
461212,Senior Engineer,KayLiang,Bultermann,1996-06-28
461219,Technique Leader,Martina,Ushiama,1994-08-06
461225,Senior Staff,Insup,Birrer,1990-06-28
461264,Senior Staff,Anwar,Conte,1996-09-13
461271,Senior Staff,Constantijn,Erva,1995-06-16
461295,Senior Staff,Insup,Bierman,1985-10-04
461303,Senior Engineer,Badri,Simmen,1994-06-30
461309,Senior Engineer,Nahum,Zaumen,1998-08-27
461317,Technique Leader,Leni,Chartres,1987-07-28
461318,Senior Staff,Fatemeh,Aamodt,1995-05-07
461319,Engineer,Kenton,Rotem,1996-01-15
