emp_no,first_name,last_name,dept_name
428108,Hinrich,Gniady,Production
428198,Behnaam,Thibadeau,Sales
428266,Fumiko,Junot,Production
428421,Arne,Shanbhogue,Sales
428507,Christophe,Luca,Finance
428537,Fumitaka,Vecchi,Research
428860,Mizuhito,Joslin,Production
429045,Pasqua,Dolinsky,Development
429222,Boriana,Schmiedel,Development
429297,Becky,Acton,Sales
429321,Lihong,Matzel,Production
429435,Fay,Perin,Sales
429634,Lidong,Azevdeo,Finance
429649,Lijie,Krone,Development
429766,Mandell,Lorin,Sales
429893,Wanqing,Guenter,Quality Management
429945,Tadahiro,Kornatzky,Production
430004,Morris,Orsini,Research
430086,Zhanqiu,Unni,Quality Management
430152,Kersti,Tsukune,Research
430403,Bowen,Rissland,Production
430519,Vojin,Lanteri,Quality Management
430649,Lorien,Quittner,Customer Service
430724,Geoff,Gruenwald,Development
430898,Kiyomitsu,Braunschweig,Human Resources
430960,Shahaf,Lorie,Development
430990,Masamitsu,Acton,Research
430999,Khatoun,Ranon,Sales
431080,Shigehito,Pauthner,Development
431333,Sven,Zambonelli,Development
431426,Elvia,Billingsley,Human Resources
431432,Danel,Verhoeff,Development
431480,Zhigen,Christ,Sales
431510,Manu,Schiper,Development
431530,Srinidhi,Steinauer,Research
431530,Srinidhi,Steinauer,Development
431588,Kannan,Ranum,Customer Service
431599,Xiaoshan,Pettit,Development
432039,Mansur,Veeraraghavan,Development
432141,Marsha,Hebert,Marketing
432318,Khedija,Krohm,Development
432483,Zhanqiu,Taneja,Sales
432516,Arlette,Karcich,Sales
432547,Gretta,Waeselynck,Sales
432727,Sushant,Lovengreen,Development
432807,Alenka,Oppitz,Finance
432976,Duke,Demizu,Human Resources
432978,Pasqua,Herath,Sales
433151,Mrinalini,Pauthner,Finance
433385,Kazuhide,Cardazo,Production
433509,Dzung,Demian,Sales
433576,Marsja,Portugali,Quality Management
433679,Serenella,Katzenelson,Sales
433679,Serenella,Katzenelson,Marketing
433689,Make,Borovoy,Development
433689,Make,Borovoy,Production
433699,Serif,Sifakis,Customer Service
433699,Serif,Sifakis,Production
433701,Dante,Rando,Finance
433790,Prodip,Rusmann,Sales
434023,Kristian,Worfolk,Sales
434202,Lenore,Unno,Marketing
434278,Sedat,Binding,Research
434278,Sedat,Binding,Development
434327,Adhemar,Middleton,Quality Management
434377,Katsuo,Pollacia,Production
434496,Rosalyn,Vecchio,Quality Management
434505,Jianhua,Fritzsche,Development
434508,Kendra,Birjandi,Research
434785,Sachin,Penn,Human Resources
434809,Stamatina,Peres,Research
434809,Stamatina,Peres,Development
434833,Uma,Shackell,Human Resources
435040,Shaowen,Otillio,Research
435047,Danco,Hiyoshi,Development
435210,Huiqun,Zongker,Production
435313,Fun,Vitiello,Sales
435345,Karoline,Murtafg,Development
435427,Manibrata,Gewali,Human Resources
435512,Yakkov,Orsini,Production
435611,Fabrizio,Shokrollahi,Development
435666,Dmitry,Zhang,Development
435719,Gritta,Sidou,Customer Service
435719,Gritta,Sidou,Sales
435729,Yuuichi,Kroft,Quality Management
435729,Yuuichi,Kroft,Production
435775,Babette,Wiegley,Production
435819,Manton,Merey,Human Resources
435836,Basil,Delgrande,Marketing
435880,Kwangsub,Giarratana,Production
435911,Patricia,Perez,Sales
435980,Toney,Rando,Sales
436016,Uma,Shokrollahi,Production
436050,Christophe,Emiris,Development
436050,Christophe,Emiris,Production
436124,Padma,Binding,Quality Management
436372,Abdelkader,Leslie,Sales
436394,Guther,Chappelet,Development
436467,Rafael,Edelhoff,Sales
436467,Rafael,Edelhoff,Marketing
436499,Charlene,Trachtenberg,Customer Service
436615,Jolita,Lortz,Development
436651,Weijing,Birnbaum,Sales
436714,Gill,Lores,Development
436731,Berni,Uhrig,Customer Service
436893,Duro,Perko,Development
436909,Yuriy,Standera,Quality Management
436965,Falguni,Leijenhorst,Development
437131,Duke,Veccia,Research
437195,Uno,Hettesheimer,Development
437280,Khatoun,Khalil,Development
437405,Takahira,Nitta,Production
437412,Shahab,Shinomoto,Sales
437426,Lillian,Lenart,Human Resources
437426,Lillian,Lenart,Marketing
437471,Zijian,Plesums,Sales
437471,Zijian,Plesums,Marketing
437502,Naftali,Schreiter,Development
437507,Hiroyasu,Stasinski,Development
437523,Nahum,Vakili,Development
437603,Poornachandra,Lemarechal,Customer Service
437808,Nirmal,Yemenis,Marketing
437883,Pantung,Kalafatis,Development
437890,Tianruo,Bazzichi,Production
437955,Kristin,Matteis,Development
438040,Kauko,Pelz,Research
438209,Lene,Feinberg,Finance
438262,Giao,Pauthner,Research
438262,Giao,Pauthner,Development
438289,Kiyokazu,Collavizza,Sales
438366,Yechezkel,Gubsky,Development
438517,Matt,Uhrig,Production
438541,Shichao,Waeselynck,Customer Service
438551,Randy,Vingron,Sales
438583,Tiina,Hambrick,Quality Management
438584,Sangeeta,Pero,Sales
438657,Baziley,Bernatsky,Development
438716,Marin,Schmiedel,Sales
438808,Marsja,Serna,Development
438840,Moto,Honiden,Development
438915,Marsha,Szilard,Finance
438944,Florian,Anick,Sales
438947,Vasilis,Stranks,Research
439062,Dhritiman,Streng,Finance
439071,Kokou,Woycyznski,Customer Service
439108,Huiqun,Kawashima,Development
439197,Gritta,Henders,Research
439296,Navin,Shimshoni,Production
439337,Alair,DiGiano,Customer Service
439337,Alair,DiGiano,Sales
439668,Goncalo,Chinin,Production
439686,Maia,Zeleznik,Development
439719,Uri,Schreiter,Development
439792,Chenyi,Molenaar,Customer Service
439795,Sashi,Sullins,Production
439835,Yucai,Papadias,Research
439835,Yucai,Papadias,Development
440010,King,Lamma,Development
440076,Hailing,Schiettecatte,Production
440094,Bernice,Rabehasaina,Research
440116,Shim,Seghrouchni,Quality Management
440136,Bowen,Jenevein,Sales
440136,Bowen,Jenevein,Marketing
440189,Kiyomitsu,Falster,Development
440383,Bezalel,Denny,Development
440402,Seongbin,Zeleznik,Development
440414,Kolar,Meriste,Production
440456,Valter,Tchuente,Quality Management
440541,Subbu,Goodrum,Development
440549,Dietrich,Eldridge,Development
440590,Nadjib,Baez,Customer Service
440590,Nadjib,Baez,Production
440598,Dmitry,Kawashima,Development
440614,Naftali,McConalogue,Production
440707,Xiaocheng,Dalphin,Human Resources
440788,Zita,Mawatari,Development
440794,Emdad,Dalphin,Development
440821,Guoxiang,Veevers,Production
441091,Muneo,Ghelli,Production
441103,Hongzhu,Norsworthy,Development
441179,Tommaso,Sgarro,Sales
441343,Yuping,Jiang,Production
441371,Vidya,Leppanen,Sales
441669,Raimond,Chimia,Sales
441925,Kinh,Kusakabe,Production
441927,Diederik,Oxman,Production
442014,Radhakrishnan,Gajiwala,Development
442048,Shigeu,Stassinopoulos,Production
442260,Kayoko,Tokunaga,Development
442314,Miquel,Schwartzburd,Quality Management
442314,Miquel,Schwartzburd,Production
442433,Jingling,Roohalamini,Customer Service
442542,Mang,Thiran,Marketing
442608,Nigel,Melichar,Development
442679,Patricio,Foote,Development
442731,Martine,Breugel,Customer Service
442846,Vishv,Matteis,Finance
442986,Nalini,Zeleznik,Development
443093,Theirry,Beutelspacher,Research
443118,Saeed,Angel,Customer Service
443218,Xiahua,Noriega,Quality Management
443218,Xiahua,Noriega,Production
443233,Nahla,Heuter,Human Resources
443270,Vasiliy,Chvatal,Sales
443325,Rasiah,Stanger,Marketing
443449,Vasiliy,Hasenauer,Production
443557,Ute,Androutsos,Sales
443592,Dante,Wursthorn,Development
443634,Conor,Cusworth,Development
443637,Mohua,Guenter,Sales
443686,Tokuyasu,Polajnar,Production
443797,Nirmal,Armand,Research
443797,Nirmal,Armand,Development
443847,Leucio,Ligten,Development
443924,Tooru,Luca,Development
443924,Tooru,Luca,Production
444163,Uriel,Gente,Sales
444312,Baocai,Polajnar,Quality Management
444312,Baocai,Polajnar,Production
444353,Mansur,Zeilberger,Production
444374,Shigehito,Swen,Finance
444380,Gor,Conta,Research
444380,Gor,Conta,Development
444503,Koichi,Garnham,Development
444553,Nikolaus,Gluchowski,Customer Service
444553,Nikolaus,Gluchowski,Sales
444560,Jeane,Kilgour,Development
444650,Cristinel,Ghelli,Development
444687,Mokhtar,Braccini,Development
444707,Brewster,Huhdanpaa,Marketing
444738,Takahira,Gargeya,Sales
444760,Kazuhiko,Brodie,Finance
444774,Remko,Benveniste,Research
444853,Mahmut,Schoegge,Finance
444858,Rosli,Fandrianto,Sales
445035,Ugo,Brodal,Development
445102,Niteen,Baak,Production
445122,Brendon,Farrow,Human Resources
445210,Qingxiang,Biron,Development
445223,Sachin,Ruemmler,Sales
445240,Cordelia,Garnier,Development
445391,Tesuro,Hopewell,Sales
445410,Elvia,Brodie,Development
445416,Kasturi,Awdeh,Production
445493,Arvind,Ramsey,Development
445497,Jouko,Hofmeyr,Customer Service
445509,Hein,Templeman,Sales
445562,Alair,Pietracaprina,Sales
445600,Patricia,Schlegelmilch,Development
445630,Bangqing,Rosch,Production
445743,Nagui,Clouatre,Development
445840,Marko,Czaja,Sales
445902,Ziyad,Dulli,Development
445911,JoAnne,Gide,Development
446024,Susanna,Srimani,Production
446038,Sangeeta,Ponthieu,Production
446071,Rasiah,Danner,Sales
446100,Faiza,Mitina,Quality Management
446128,Filipe,Rajaraman,Sales
446274,Lucian,Penttonen,Development
446283,Shrikanth,Wursthorn,Development
446287,Bilhanan,Nyrup,Development
446376,Duangkaew,DeMori,Finance
446391,Kauko,Camarinopoulos,Development
446512,Chiranjit,Ruther,Production
446848,Lenore,Oskamp,Production
446966,Shaowen,Tyugu,Finance
447061,Ewing,Pluym,Sales
447075,Charlene,Mellouli,Development
447076,Teruyuki,Straney,Sales
447076,Teruyuki,Straney,Finance
447121,Girolamo,Giveon,Customer Service
447149,Teiji,Eppinger,Sales
447149,Teiji,Eppinger,Marketing
447215,Danae,Mullainathan,Production
447240,Maja,Riefers,Sales
447274,Hongzhu,Journel,Marketing
447372,Bouchung,Heijenga,Customer Service
447530,Bodh,Zeidenstein,Finance
447632,Yucel,Paludetto,Development
447637,Ung,Liesche,Finance
447800,Xiaoshan,Polupanov,Human Resources
447822,Arvind,Suomi,Production
447850,Duke,Decleir,Production
448214,Sumant,Morton,Development
448250,Susumu,Teitelbaum,Sales
448258,Fatemeh,Rusterholz,Customer Service
448357,Parviz,Munch,Production
448440,Idoia,Bala,Sales
448585,Shin,Makrucki,Production
448692,Sukumar,Weisert,Marketing
448694,Constantijn,Luef,Development
448694,Constantijn,Luef,Production
448744,Eishiro,Dichev,Production
448749,Utz,Hasenauer,Production
448766,Yinghua,Fabrizio,Development
448779,Alair,Gelosh,Development
448795,Jolita,Brlek,Sales
448810,Tomofumi,Kropp,Customer Service
448813,Khosrow,Mullainathan,Sales
448846,Abdulla,Lipner,Sales
448914,Vesna,Atrawala,Finance
448928,Heon,Birch,Production
448941,Pascal,Rothenberg,Research
448967,Nidapan,Lindenbaum,Human Resources
449069,Gilbert,Gadepally,Development
449207,Takanari,Quaggetto,Development
449300,Uwe,Benaini,Production
449520,Navid,Mansanne,Research
449526,Sham,Pargaonkar,Production
449540,Wayne,Millington,Development
449675,Ottavia,Frezza,Marketing
449710,Lokesh,Beznosov,Production
449903,Teruyuki,Billingsley,Sales
449916,Zhonghua,Leslie,Development
449920,Domenico,Koblick,Production
449962,Marsal,Heystek,Sales
450039,Anyuan,Lunt,Finance
450170,Taiji,Constantine,Production
450243,Mayumi,Undy,Production
450480,Macha,Speer,Quality Management
450480,Macha,Speer,Production
450497,Shietung,Molberg,Production
450611,Yuping,Siprelle,Quality Management
450798,Margareta,Lorys,Production
450822,Wuxu,Furedi,Development
450829,Along,Schiper,Human Resources
450842,Charmane,Danner,Research
450842,Charmane,Danner,Development
450893,Ulises,Gerlach,Sales
450990,Randi,Ramras,Sales
451010,Ger,Schusler,Production
451068,Howell,Collavizza,Sales
451468,Ramalingam,Murrill,Production
451487,Shunichi,Iivonen,Marketing
451611,Dulce,Rouquie,Production
452029,Genki,Narwekar,Customer Service
452035,Idoia,Ghelli,Production
452061,Ramya,Tramer,Customer Service
452061,Ramya,Tramer,Sales
452115,Barun,Sessa,Development
452215,Arun,Macedo,Development
452265,Hisao,Nastansky,Development
452286,Vojin,Lichtman,Customer Service
452462,Demos,Esposito,Development
452472,Sreenivas,Zaiane,Development
452512,Jeong,Domenig,Research
452550,Thanasis,Perez,Development
452761,Vishwani,Hellwagner,Sales
452798,Bezalel,Tsukune,Production
452858,Tiina,Bage,Development
453081,Seongbin,Penn,Quality Management
453186,Gad,Nittel,Human Resources
453316,Gennady,Conde,Development
453509,Douadi,Fiebach,Development
453591,Odoardo,Cullers,Customer Service
453591,Odoardo,Cullers,Sales
453626,Basem,Swiss,Customer Service
453793,Mario,Neiman,Research
453800,Berry,Rosiles,Finance
453808,Hidefumi,Ruemmler,Development
453809,Mang,Chelton,Quality Management
453829,Yuichiro,Kamber,Human Resources
453917,Raimond,Morrow,Production
453928,Constantino,Underwood,Marketing
454013,Vidar,Bressoud,Customer Service
454218,Mokhtar,Ducloy,Production
454288,Mitchel,Marchesini,Research
454444,Mamdouh,Wynblatt,Sales
454458,Boriana,Vesna,Production
454479,Hitomi,Cromarty,Human Resources
454681,Leen,Eugenio,Human Resources
454761,Sumant,Hmelo,Development
454989,Jinxi,Sidou,Human Resources
454991,Haldon,Koblick,Sales
455098,Seshu,Kambil,Production
455237,Kotesh,Walston,Development
455318,Houman,Schaaf,Marketing
455355,Remko,Rotem,Sales
455640,Takushi,Levasseur,Production
455642,Yuchang,Brandsma,Customer Service
455649,Kirk,Marwedel,Development
455755,Mihalis,Kenevan,Research
455755,Mihalis,Kenevan,Development
455871,Sachar,Verspoor,Development
455932,Wanqing,Polupanov,Development
455999,Dhritiman,Nastansky,Production
456174,Vojin,Raczkowsky,Sales
456241,Rafael,Bolsens,Development
456326,Huican,Stentiford,Marketing
456411,Masanao,Maraist,Sales
456440,Kersti,Stassinopoulos,Development
456601,Zeljko,Sanella,Sales
456601,Zeljko,Sanella,Finance
456633,Paloma,Portugali,Research
456659,Seongbae,Azuma,Quality Management
456685,Gladys,Champarnaud,Customer Service
456822,Aram,Siochi,Finance
456876,Jinya,Puoti,Marketing
457237,Mansur,Kalsbeek,Quality Management
457240,Masali,Kitsuregawa,Marketing
457295,Janalee,Rusterholz,Development
457387,Nikolaus,Redmiles,Sales
457441,Woody,Flexer,Production
457584,Sandeepan,Teitelbaum,Marketing
457598,Marla,Vidya,Development
457606,Bodo,Janocha,Sales
457636,Tokuyasu,Flexer,Human Resources
457726,Jinpo,Lortz,Human Resources
457726,Jinpo,Lortz,Finance
457759,Heng,Chorvat,Quality Management
457801,Abdulla,Antonakopoulos,Sales
457853,Adib,Morrey,Production
457925,Tianruo,Lund,Finance
458058,Marjo,Klassen,Development
458090,Teunis,Hofstetter,Development
458441,Jovan,Ebeling,Production
458452,Mamdouh,Suwa,Sales
458570,Utpal,Snyers,Customer Service
458570,Utpal,Snyers,Production
458612,Zsolt,Suppi,Sales
458665,Xiaopeng,Chepyzhov,Development
458677,Susanne,Stroustrup,Quality Management
458739,Jacqueline,Lienhardt,Development
458875,Hatim,Vesna,Development
458904,Yuichiro,Ariola,Customer Service
458904,Yuichiro,Ariola,Marketing
458931,Guiseppe,Fujisaki,Research
458957,Munenori,Szemeredi,Quality Management
459173,Lein,Basawa,Sales
459248,Mingsen,Alblas,Customer Service
459262,Ger,Majewski,Production
459365,Udo,Preusig,Production
459397,Kersti,Simmen,Quality Management
459456,Stepehn,Dahlbom,Production
459489,Pascal,Comellas,Development
459497,Phillip,Facello,Development
459514,Weiye,Pettit,Production
459614,Eishiro,Bojadziev,Production
459671,Mark,Flowers,Development
459750,Danai,Ernst,Sales
459750,Danai,Ernst,Marketing
459767,Badri,Michaels,Research
459767,Badri,Michaels,Production
459811,Gopalakrishnan,Meszaros,Development
459921,Chirstian,Quittner,Sales
460053,Oscar,Kroon,Customer Service
460105,Joydip,Plesums,Production
460114,Sailaja,Perna,Sales
460114,Sailaja,Perna,Marketing
460229,Aimee,Avouris,Sales
460304,Van,Rosin,Production
460331,Sham,Bierman,Finance
460335,Toney,Sethi,Sales
460381,Atilio,Pietracaprina,Research
460407,Sham,Gargeya,Human Resources
460613,Odysseas,Alpin,Development
460613,Odysseas,Alpin,Production
460739,Yinlin,Wossner,Development
460739,Yinlin,Wossner,Production
460749,Uma,Taubenfeld,Research
460750,Tadahiko,Narahari,Production
460853,Guther,Stasinski,Sales
460902,Nimmagadda,Aamodt,Development
461005,Vugranam,Zaccaria,Customer Service
461005,Vugranam,Zaccaria,Sales
461066,Sanjeeva,Osgood,Human Resources
461118,Itzchak,Kaiser,Development
461123,Jongsuk,Maraist,Production
461140,Khun,Ramsay,Development
461140,Khun,Ramsay,Production
461219,Martina,Ushiama,Development
461417,Jianhui,Cromarty,Customer Service
461417,Jianhui,Cromarty,Development
461556,Gina,Shokrollahi,Development
461640,Krassimir,Auyong,Development
461691,Gadiel,Lichtman,Finance
461776,Bernt,Improta,Customer Service
461807,Shan,Rossi,Quality Management
461877,Kousuke,Pepe,Development
461877,Kousuke,Pepe,Production
461891,Ranan,Stranks,Development
461907,Van,Negoita,Sales
461909,Jagoda,Porotnikoff,Quality Management
461928,Gopalakrishnan,Wolniewicz,Development
462035,Mohammed,Egerstedt,Production
462059,Naftaly,Zockler,Production
462073,Alassane,Plump,Sales
462073,Alassane,Plump,Marketing
462231,Anneke,Albarhamtoshy,Customer Service
462231,Anneke,Albarhamtoshy,Sales
462237,Achilleas,Mundy,Development
462351,Ohad,Jullig,Development
462473,Honesty,Butterworth,Development
462539,Shin,Mikschl,Quality Management
462559,Adas,Swift,Development
462561,Vishwani,Azulay,Human Resources
462590,DeForest,Zucker,Production
462595,Mohamadou,Pramanik,Customer Service
462829,Moss,Range,Research
462829,Moss,Range,Development
462987,Nevio,Shrader,Human Resources
462999,Venkatesan,Gonthier,Human Resources
462999,Venkatesan,Gonthier,Finance
463042,Billie,Peron,Development
463092,Arnould,Peres,Quality Management
463092,Arnould,Peres,Production
463250,Arup,Ranta,Quality Management
463310,Yoshimitsu,Melichar,Customer Service
463310,Yoshimitsu,Melichar,Production
463316,Seongbae,Iwayama,Development
463334,Tran,Peak,Production
463431,Lalit,Samarati,Sales
463444,Patricia,Zambonelli,Production
463537,Sashi,Kulisch,Human Resources
463544,Dietrich,Gornas,Production
463615,Sariel,Quittner,Customer Service
463615,Sariel,Quittner,Production
463699,Roded,Bardell,Quality Management
463768,Mihalis,Pillow,Development
463804,Ymte,Potthoff,Quality Management
463869,Tooru,Zumaque,Human Resources
463917,Harngdar,Cummings,Development
463980,Howell,Etalle,Human Resources
464005,Gino,Merli,Quality Management
464005,Gino,Merli,Production
464025,Brigham,Baezner,Production
464310,Marit,Molenkamp,Sales
464319,Uzi,Lyonns,Development
464322,Sandeepan,Sessa,Finance
464338,Cathie,Vickson,Production
464346,Bernardo,Bazzichi,Sales
464365,Shaowen,Krogh,Sales
464478,Nathan,Denna,Production
464639,Elgin,Hardjono,Quality Management
464692,Paraskevi,Katiyar,Sales
464724,Thanasis,Luon,Human Resources
464757,Mingzeng,Brattka,Development
464805,Sushant,Quittner,Research
464857,Limsoon,Magliocco,Customer Service
464857,Limsoon,Magliocco,Sales
464924,Tayeb,Auyong,Production
464999,Terresa,Nanard,Quality Management
465053,Adam,Navazio,Human Resources
465053,Adam,Navazio,Finance
465326,Munenori,Coney,Quality Management
465460,Shawna,Meszaros,Development
465460,Shawna,Meszaros,Production
465468,Chrisa,Cairo,Development
465524,Falguni,Falck,Human Resources
465550,Chaosheng,Basagni,Research
465679,Georgy,Segond,Development
